[2026-01-20 05:41:47,631][INFO] copytrade 启动 | poll_interval=60.0s
[2026-01-20 08:27:22,696][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:27:23,052][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:27:23,374][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:27:23,374][INFO] no token updates, total=4
[2026-01-20 08:28:23,701][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:28:23,995][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:28:24,253][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:28:24,254][INFO] no token updates, total=4
[2026-01-20 08:29:24,580][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:29:24,879][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:29:25,142][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:29:25,142][INFO] no token updates, total=4
[2026-01-20 08:30:25,606][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:30:25,928][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:30:26,178][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:30:26,178][INFO] no token updates, total=4
[2026-01-20 08:31:26,503][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:31:26,829][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:31:27,095][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:31:27,095][INFO] no token updates, total=4
[2026-01-20 08:32:27,436][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:32:27,773][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:32:28,039][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:32:28,042][INFO] no token updates, total=4
[2026-01-20 08:33:28,355][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:33:28,665][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:33:28,923][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:33:28,923][INFO] no token updates, total=4
[2026-01-20 08:34:29,236][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:34:29,561][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:34:29,868][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:34:29,868][INFO] no token updates, total=4
[2026-01-20 08:35:30,191][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:35:30,508][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:35:30,819][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:35:30,819][INFO] no token updates, total=4
[2026-01-20 08:36:31,139][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:36:31,470][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:36:31,785][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:36:31,785][INFO] no token updates, total=4
[2026-01-20 08:37:32,132][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:37:32,449][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:37:32,757][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:37:32,757][INFO] no token updates, total=4
[2026-01-20 08:38:33,056][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:38:33,355][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:38:33,683][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:38:33,683][INFO] no token updates, total=4
[2026-01-20 08:39:33,988][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:39:34,288][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:39:34,607][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:39:34,607][INFO] no token updates, total=4
[2026-01-20 08:40:34,961][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:40:35,278][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:40:35,626][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:40:35,626][INFO] no token updates, total=4
[2026-01-20 08:41:35,957][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:41:36,255][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:41:36,545][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:41:36,546][INFO] no token updates, total=4
[2026-01-20 08:42:36,865][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:42:37,172][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768912584000
[2026-01-20 08:42:37,526][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:42:37,526][INFO] no token updates, total=4
[2026-01-20 08:43:37,854][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:43:38,160][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1768912584000
[2026-01-20 08:43:38,161][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=108199626497821046618572524993737909727470476156115808563328756112796709819504
[2026-01-20 08:43:38,497][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:43:38,498][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=5)
[2026-01-20 08:44:38,809][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:44:39,117][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:44:39,442][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:44:39,442][INFO] no token updates, total=5
[2026-01-20 08:45:39,755][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:45:40,082][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:45:40,369][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:45:40,369][INFO] no token updates, total=5
[2026-01-20 08:46:40,691][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:46:40,996][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:46:41,248][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:46:41,248][INFO] no token updates, total=5
[2026-01-20 08:47:41,562][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:47:41,853][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:47:42,114][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:47:42,114][INFO] no token updates, total=5
[2026-01-20 08:48:42,549][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:48:42,840][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:48:43,079][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:48:43,079][INFO] no token updates, total=5
[2026-01-20 08:49:43,409][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:49:43,713][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:49:43,964][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:49:43,964][INFO] no token updates, total=5
[2026-01-20 08:50:44,295][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:50:44,610][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:50:44,913][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:50:44,914][INFO] no token updates, total=5
[2026-01-20 08:51:45,229][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:51:45,563][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:51:45,859][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:51:45,859][INFO] no token updates, total=5
[2026-01-20 08:52:46,184][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:52:46,534][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:52:46,846][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:52:46,846][INFO] no token updates, total=5
[2026-01-20 08:53:47,150][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:53:47,465][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:53:47,757][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:53:47,757][INFO] no token updates, total=5
[2026-01-20 08:54:48,063][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:54:48,369][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:54:48,691][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:54:48,691][INFO] no token updates, total=5
[2026-01-20 08:55:49,002][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:55:49,315][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:55:49,627][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:55:49,628][INFO] no token updates, total=5
[2026-01-20 08:56:49,964][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:56:50,278][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:56:50,601][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:56:50,602][INFO] no token updates, total=5
[2026-01-20 08:57:51,024][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:57:51,359][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:57:51,663][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:57:51,664][INFO] no token updates, total=5
[2026-01-20 08:58:51,965][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:58:52,297][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:58:52,641][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:58:52,641][INFO] no token updates, total=5
[2026-01-20 08:59:52,989][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:59:53,329][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 08:59:53,644][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 08:59:53,644][INFO] no token updates, total=5
[2026-01-20 09:00:53,954][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 09:00:54,284][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 09:00:54,600][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 09:00:54,600][INFO] no token updates, total=5
[2026-01-20 09:01:54,898][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 09:01:55,237][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 09:01:55,554][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 09:01:55,554][INFO] no token updates, total=5
[2026-01-20 09:02:55,860][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 09:02:56,193][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 09:02:56,510][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 09:02:56,511][INFO] no token updates, total=5
[2026-01-20 09:03:56,803][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 09:03:57,103][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1768916602000
[2026-01-20 09:03:57,402][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1768911180000
[2026-01-20 09:03:57,402][INFO] no token updates, total=5
